text,author,book
Every month.,Banana Yoshimoto,The Lake
And he calculates it all incredibly precisely.,Banana Yoshimoto,The Lake
"Down to the hour, down to the yen.”“He’s good about those things, then.”“You’re pretty down-to-earth yourself, huh, asking about that?”“Well, anyway, it sounds to me like everything’s fine.",Banana Yoshimoto,The Lake
You can go on living together like you are for the rest of your lives.,Banana Yoshimoto,The Lake
"It’s kind of weird, but then so are you.”“Yeah, I guess I’ll just let things progress this way for a while,” I said.",Banana Yoshimoto,The Lake
"Thinking to myself, Assuming there’s any progress.",Banana Yoshimoto,The Lake
“But enough about that.,Banana Yoshimoto,The Lake
"You came out because you had something to talk about, right?”“Right.",Banana Yoshimoto,The Lake
I wanted to apologize.,Banana Yoshimoto,The Lake
"For making you go on TV, about the mural.”“Oh, don’t worry about it.",Banana Yoshimoto,The Lake
"I don’t mind.”“You’re really famous now, huh?” Sayuri said.",Banana Yoshimoto,The Lake
“Features on TV and everything.”I laughed.,Banana Yoshimoto,The Lake
"“I’m certainly not really famous.”“In this part of town, that’s enough to make you a celebrity.",Banana Yoshimoto,The Lake
"And a lot of people are hoping that now that you’re painting this mural, if your work attracts attention, maybe the building won’t be torn down after all.”“Hmm.”“I’m sorry.",Banana Yoshimoto,The Lake
"I didn’t mean to get you involved.”“Which side are you on?”“Oh, I don’t want them to tear it down—of course not!” Sayuri said.",Banana Yoshimoto,The Lake
“I live for this center.,Banana Yoshimoto,The Lake
Lots of my students have been coming here for years.,Banana Yoshimoto,The Lake
"That’s not why I suggested you, though.",Banana Yoshimoto,The Lake
"I just wanted to have one of your pictures here, a huge one, where I work.",Banana Yoshimoto,The Lake
That’s the truth.,Banana Yoshimoto,The Lake
"I had no intention of using you, or of making you create something only to have it destroyed.”I knew Sayuri meant it.",Banana Yoshimoto,The Lake
That’s the kind of person she is.She was staring at the ground.,Banana Yoshimoto,The Lake
"I gazed at the fine hairs around her ears, her thick eyebrows, and I could feel how serious she was.",Banana Yoshimoto,The Lake
"No doubt all kinds of people had been pressing her to do all kinds of things, but she kept it all to herself, protecting me.“Really, I’m happy to do any number of interviews about the mural.",Banana Yoshimoto,The Lake
"Only, when it comes to these other things, I don’t really understand the issues,” I said.",Banana Yoshimoto,The Lake
“Sorry.”“Thanks for being so willing to help.,Banana Yoshimoto,The Lake
"And on the off chance that this place should happen to be torn down sometime soon, and this wall goes with it, I’m really sorry,” Sayuri said.",Banana Yoshimoto,The Lake
"“I’ll do everything I can to protect it, as long as I’m here.”“It’s okay,” I said.",Banana Yoshimoto,The Lake
“I don’t paint for the future.,Banana Yoshimoto,The Lake
"Besides, it’s not your fault.”“Either way, I’m planning to take a lot of pictures,” Sayuri said.",Banana Yoshimoto,The Lake
“And I’ll have them keep copies in the district document center.,Banana Yoshimoto,The Lake
That’s something I’m definitely going to do.”I would have been lying if I’d said I didn’t care at all whether the mural survived.,Banana Yoshimoto,The Lake
But it’d be an even bigger lie to say I wanted it to survive forever.,Banana Yoshimoto,The Lake
"I just liked coming here and feeling things each day, and recording those feelings in a kind of big way in a picture.",Banana Yoshimoto,The Lake
That was how I saw what I was doing.,Banana Yoshimoto,The Lake
"I guess my attitude was sort of casual.When I compared myself to Sayuri, who was so incredibly dedicated and so earnest in her dealings with the kids, I felt sort of bad.The truth was, it didn’t make any difference to me whether my mural was knocked down or admired or whatever.",Banana Yoshimoto,The Lake
"And if the Infant Development Center closed, as long as the people there were good and smart, I felt sure they would carry on their work somewhere else.Maybe I was afraid of seeing anything as absolute.",Banana Yoshimoto,The Lake
"I wanted to keep moving, like a stream, and I wanted to go on watching everything from a distance.That’s how I was.",Banana Yoshimoto,The Lake
"I felt close to people, but I didn’t have any friends I could really share my life with, our hearts melting together.",Banana Yoshimoto,The Lake
"Something always failed to communicate.Nakajima was the first true friend I’d ever had, in my whole life … I really believed that.",Banana Yoshimoto,The Lake
"He was extremely frail, and yet there was something in him I could trust.I saw myself reflected in our relationship, as if in a mirror.",Banana Yoshimoto,The Lake
And I knew that I wasn’t wrong.,Banana Yoshimoto,The Lake
"And I was at peace.All along, just because I lived away from my mom, I thought I’d achieved independence, but now that she was gone I finally realized how much, in my heart, I had depended on her.I never asked my mom for advice, but whenever I was going through an unsettled period like I was now, I’d call her up to talk, or go back to visit, just to see her face.",Banana Yoshimoto,The Lake
"Now that she was gone, I realized these little things had given me a core to hold on to—or maybe brought me back, for better or worse, to the place I came from.",Banana Yoshimoto,The Lake
"I wasn’t even sure what that meant … whether that place was something that had existed before I was born, or not.When I was young, I used to turn and look back at my mother’s face to make sure I knew where I was in relation to her; now, I had to take stock of my situation by myself.",Banana Yoshimoto,The Lake
"Sure, I could see myself through Nakajima, but the second I glanced away I lost it.",Banana Yoshimoto,The Lake
"Parents are absolute; he wasn’t.I’d watched my mother dying for so long that now I could hardly remember how, back when she was healthy, her spirit used to shine.",Banana Yoshimoto,The Lake
"All that came to me now was the agonizing sound of her final breaths, the smell of her dying body that had filled the hospital room, things like that.",Banana Yoshimoto,The Lake
"The sense of powerlessness, knowing that my mom was suffering alone, and that in her universe I was no help at all—I could recapture that feeling, but nothing else.I read in some book that if you try to hold people back too much when they’re dying it keeps them from being reborn as a Buddha, and that had stuck with me, somehow, maybe more than it should have, so I tried hard not to cry too much, and kept telling my mom how much I appreciated all she had done for me.",Banana Yoshimoto,The Lake
Now all I can do is think how stupid I was to act like that.,Banana Yoshimoto,The Lake
I should have cried my eyes out.,Banana Yoshimoto,The Lake
